ASCII,label
kaashtham,1
kaashthamalla,1
kaashthamathii,1
kaashthamaya,1
kaashthambhasmakaroti,1
kaashthapaashaanavaasas,1
kaashthapaatalaa,1
kaashthapatta,1
kaashthapattropajiivin,1
kaashthapradaana,1
kaashthapushpa,1
kaashthaputtalikaa,1
kaashtharajanii,1
kaashtharajju,1
kaashthasaarivaa,1
kaashthashaalika,1
kaashthastambha,1
kaashthataksh,1
kaashthatakshaka,1
kaashthatantu,1
kaashthavaastuka,1
kaashthavaata,1
kaashthavallii,1
kaashthavallikaa,1
kaashthavat,1
kaashthavivara,1
kaashthekshu,1
kaashthiibhuu,1
kaashthiila,1
kaashthiilaa,1
kaashthiirasa,1
kaashthika,1
kaashthikaa,1
kaashthin,1
kaashuu,1
kaashuukaara,1
kaashvarii,1
kaashya,1
kaashyaa,1
kaashyaadi,1
kaashyaayana,1
kaashyaka,1
kaashyapa,1
kaashyapaayana,1
kaashyapadviipa,1
kaashyapaka,1
kaashyapanandana,1
kaashyapaparivarta,1
kaashyapasmriti,1
kaashyapeya,1
kaashyapi,1
kaashyapii,1
kaashyapiibaalaakyaamaathariiputra,1
kaashyapiibhuj,1
kaashyapiidevii,1
kaashyapiiya,1
kaashyapin,1
kaashyate,1
kaasiisa,1
kaasiisah,1
kaasikaa,1
kaasin,1
kaasinii,1
kaasita,1
kaasriti,1
kaastambara,1
kaastiira,1
kaastiirika,1
kaastrayah,1
kaastuurika,1
kaasundiivatikaa,1
kaasuu,1
kaasuutarii,1
kaat,1
kaata,1
kaataaksha,1
kaatala,1
kaatalaayana,1
kaatantra,1
kaatantrakaumudii,1
kaatantravrittip,1
kaatantronaadivritti,1
kaatara,1
kaataraa,1
kaataraakshii,1
kaataraayana,1
kaatarataa,1
kaataratva,1
kaatarya,1
kaatasyapratipattih,1
kaatava,1
kaatavema,1
kaatayavema,1
kaatesaamagrii,1
kaatha,1
kaathaka,1
kaathakagrihyasuutra,1
kaathakopanishad,1
kaathakya,1
kaathakyaayanii,1
kaathancitka,1
kaathash,1
kaathashaathin,1
kaatherani,1
kaatheraniiya,1
kaathika,1
kaathina,1
kaathinya,1
kaathinyamyaati,1
kaathinyaphala,1
kaati,1
kaatiira,1
kaatiiya,1
kaatiiyagrihyasuutra,1
kaatiiyakalpasuutra,1
kaatiiyasuutra,1
kaatipya,1
kaatkri,1
kaatkrita,1
kaatm,1
kaatrina,1
kaatthaka,1
kaattreyaka,1
kaatu,1
kaatuka,1
kaatya,1
kaatyaayana,1
kaatyaayanamaahaatmya,1
kaatyaayanasuutra,1
kaatyaayanasuutrabhaashya,1
kaatyaayanasuutrap,1
kaatyaayanasuutrapaddhati,1
kaatyaayanatantra,1
kaatyaayaneshvara,1
kaatyaayanii,1
kaatyaayaniikalpa,1
kaatyaayaniiputra,1
kaatyaayaniiya,1
kaatyaayanikaa,1
kaav,1
kaava,1
kaavaara,1
kaavaarii,1
kaavaarttaa,1
kaavaasa,1
kaavacika,1
kaavalii,1
kaavandha,1
kaavarii,1
kaavasha,1
kaavasheya,1
kaavata,1
kaavatikaa,1
kaavayati,1
kaavelaa,1
kaavelaapraaptaayaah,1
kaavera,1
kaaveraka,1
kaaverani,1
kaaveraniiya,1
kaaverii,1
kaaverikaa,1
kaavilya,1
kaaviraaj,1
kaavrika,1
kaavya,1
kaavyaa,1
kaavyaadarsha,1
kaavyaadarshamaarjana,1
kaavyaalamkaara,1
kaavyaalamkaaravri,1
kaavyaalamkaaravritti,1
kaavyaaloka,1
kaavyaalokalocana,1
kaavyaamrita,1
kaavyaashtaka,1
kaavyaayana,1
kaavyabandha,1
kaavyacandrikaa,1
kaavyacaurya,1
kaavyadevii,1
kaavyagoshthii,1
kaavyahaasya,1
kaavyakaamadhenu,1
kaavyakalpalataa,1
kaavyakalpalataavritti,1
kaavyakalpalataavrittiparimala,1
kaavyakartri,1
kaavyal,1
kaavyalakshana,1
kaavyalinga,1
kaavyam,1
kaavyamiimaamsaa,1
kaavyamiimaamsaka,1
kaavyapradiipa,1
kaavyaprakaasha,1
kaavyaprakaashadiipikaa,1
kaavyaprakaashamanjarii,1
kaavyaprakaashanidarshana,1
kaavyaprakaashapradiipa,1
kaavyaprakaashasamketa,1
kaavyaprakaashatiikaa,1
kaavyaraakshasa,1
kaavyarasa,1
kaavyarasika,1
kaavyaratna,1
kaavyasaarasamgraha,1
kaavyasamasyaapuuranam,1
kaavyasamgraha,1
kaavyasamhaara,1
kaavyasamjiivanii,1
kaavyash,1
kaavyashaastra,1
kaavyasudhaa,1
kaavyasyag,1
kaavyataa,1
kaavyatva,1
kaavyavilaasa,1
kaavyodaya,1
kaaya,1
kaayaadhava,1
kaayaagni,1
kaayaagnih,1
kaayaahsadana,1
kaayaarohana,1
kaayaavarohana,1
kaayaavataara,1
kaayabandhana,1
kaayacchidram,1
kaayacikitsaa,1
kaayadanda,1
kaayagata,1
kaayah,1
kaayaka,1
kaayakaaranakartritva,1
kaayaklama,1
kaayaklesha,1
kaayamaana,1
kaayamaanikaniketana,1
kaayana,1
kaayani,1
kaayapraveshana,1
kaayasekah,1
kaayashuddhi,1
kaayastha,1
kaayasthaa,1
kaayasthaalii,1
kaayasthii,1
kaayasthikaa,1
kaayasthita,1
kaayasthiti,1
kaayate,1
kaayati,1
kaayavadha,1
kaayavalana,1
kaayavat,1
kaayavya,1
kaayavyuuha,1
kaayika,1
kaayikaa,1
kaayikaavriddhi,1
kaayodhaja,1
kaayotsarga,1
kab,1
kaban,1
kabandha,1
kabandhamuni,1
kabandhataa,1
kabandhatva,1
kabandhavadha,1
kabandhin,1
kabara,1
kabate,1
kabhojana,1
kabila,1
kabitaa,1
kabittha,1
kabru,1
kabuli,1
kac,1
kaca,1
kacaa,1
kacaacita,1
kacaakaci,1
kacaaku,1
kacaamoda,1
kacaantah,1
kacaara,1
kacaatura,1
kacabhaara,1
kacadugdhikaa,1
kacagraha,1
kacagrahana,1
kacah,1
kacahasta,1
kacaka,1
kacamaala,1
kacamkacakaantimmalate,1
kacangala,1
kacapa,1
kacapaasha,1
kacapaksha,1
kacaripuphalaa,1
kacaruupin,1
kacate,1
kacati,1
kaccana,1
kaccara,1
kaccata,1
kaccha,1
kacchaa,1
kacchaadi,1
kacchaalamkaara,1
kacchaanta,1
kacchaantaruhaa,1
kacchaara,1
kacchaatii,1
kacchaatikaa,1
kacchabhuu,1
kacchadesha,1
kacchajaa,1
kacchaniira,1
kacchaniirabila,1
kacchapa,1
kacchapaari,1
kacchapadesha,1
kacchapaghaata,1
kacchapah_(kacchapii),1
kacchapaka,1
kacchapii,1
kacchapikaa,1
kacchapikaa_pramehapidakaa,1
kacchaputa,1
kaccharuhaa,1
kacchatikaa,1
kacchavihaara,1
kaccheshta,1
kaccheshvara,1
kacchii,1
kacchiya,1
kacchora,1
kacchotikaa,1
kacchu,1
kacchughna,1
kacchughnii,1
kacchura,1
kacchuraa,1
kacchuu,1
kacchuumatii,1
kacchuuraakshasa,1
kaccid,1
kacciddrishtaatvayaaraajandamayantii,1
kaccittvamasimaanushiiutaahosuraanganaa,1
kacela,1
kaceshvara,1
kacitaa,1
kacora,1
kacu,1
kacuraaya,1
kacuudaamani,1
kacvii,1
kacviivana,1
kad,1
kada,1
kadaa,1
kadaacaara,1
kadaacid,1
kadaacit,1
kadaahaara,1
kadaakaara,1
kadaakhya,1
kadaamatta,1
kadaan,1
kadaap,1
kadaapi,1
kadaara,1
kadaaraadi,1
kadaaraadii,1
kadaarajaimini,1
kadaashaya,1
kadacchaka,1
kadadhvaga,1
kadadhvan,1
kadagni,1
kadaka,1
kadakshara,1
kadala,1
kadalaa,1
kadalaka,1
kadalii,1
kadaliigarbha,1
kadaliigarbhaa,1
kadaliikanda,1
kadaliikshataa,1
kadaliiskandha,1
kadaliisukham,1
kadaliivatsukham,1
kadalikaa,1
kadalin,1
kadamba,1
kadambaamodin,1
kadambaanila,1
kadambabhramamandala,1
kadambada,1
kadambagola,1
kadambaka,1
kadambakiikri,1
kadambakorakanyaaya,1
kadambapushpaa,1
kadambapushpii,1
kadambarii,1
kadambavaayu,1
kadambavallarii,1
kadambavritta,1
kadambayuddha,1
kadambii,1
kadambikaa,1
kadamgara,1
kadamgariiya,1
kadamkara,1
kadamkariiya,1
kadana,1
kadanapriya,1
kadanapura,1
kadandikaa,1
kadanga,1
kadangaka,1
kadangara,1
kadanna,1
kadannataa,1
kadapatya,1
kadara,1
kadarah,1
kadartha,1
kadarthana,1
kadarthaniiya,1
kadarthaya,1
kadarthayati,1
kadarthiikri,1
kadarthiikriti,1
kadarthita,1
kadarya,1
kadaryabhaava,1
kadaryataa,1
kadaryatva,1
kadashva,1
kadat,1
kadate,1
kadati,1
kadatkaara,1
kadatra,1
kadavaka,1
kadd,1
kaddati,1
kaddha,1
kadera,1
kadeva,1
kadha,1
kadhaprii,1
kadhapriya,1
kadhi,1
kadiishitri,1
kadindriya,1
kadindriyagana,1
kaditula,1
kadjala,1
kadratha,1
kadriicii,1
kadru,1
kadruja,1
kadruka,1
kadruna,1
kadruputra,1
kadrusuta,1
kadruu,1
kadruuka,1
kadruuna,1
kadryanc,1
kadulii,1
kadushna,1
kadushtra,1
kaduuhi,1
kadvada,1
kadvara,1
kadvat,1
kadvindu,1
kag,1
kagati,1
kagittha,1
kah,1
kahaya,1
kahdhaatuh,1
kahika,1
kahkacchaputah,1
kahkotra,1
kahkritah,1
kahl,1
kahlaara,1
kahlana,1
kahoda,1
kahola,1
kahpratyayotra,1
kahsvid,1
kahsvideshaambraahmanaanaamanuucaanatamah,1
kahuusha,1
kahuuya,1
kahva,1
kaicchikila,1
kaid,1
kaidaara,1
kaidaaraka,1
kaidaarika,1
kaidaarya,1
kaidarbha,1
kaidarya,1
kaideva,1
kaijava,1
kaik,1
kaikasa,1
kaikasii,1
kaikaya,1
kaikayii,1
kaikeya,1
kaikeyii,1
kaikeyiimanuraajaanamkaaraya,1
kaila,1
kailaasa,1
kailaasanaatha,1
kailaasaniketana,1
kailaasapandita,1
kailaasapati,1
kailaasashikharavaasin,1
kailaasaukas,1
kailaata,1
kailaataka,1
kailaavata,1
kailak,1
kailakila,1
kailik,1
kailikila,1
kailinja,1
kaimaayani,1
kaimamindramdashabhirdhenubhirmamakriinaati,1
kaimarthakya,1
kaimarthya,1
kaimdaasa,1
kaimdaasaayana,1
kaimdarbha,1
kaimkalaayana,1
kaimkaraayana,1
kaimkarya,1
kaimkiraata,1
kaimnara,1
kaimshuka,1
kaimutika,1
kaimutikanyaaya,1
kaimutya,1
kaimutyanyaaya,1
kainjalka,1
kairaala,1
kairaalii,1
kairaata,1
kairaataka,1
kairaatasaras,1
kairaleya,1
kairalii,1
kairanaka,1
kairava,1
kairavabandhu,1
kairavakorakiiya,1
kairavii,1
kairavin,1
kairavinii,1
kairaviniikhanda,1
kairishi,1
kairmedura,1
kais,1
kaishava,1
kaishika,1
kaishikii,1
kaishina,1
kaishinya,1
kaishkindha,1
kaishora,1
kaishoraka,1
kaishorakaguggulu,1
kaishoravayas,1
kaishori,1
kaishorikeya,1
kaishorya,1
kaishya,1
kait,1
kaita,1
kaitaayana,1
kaitabha,1
kaitabhaardana,1
kaitabhaari,1
kaitabhabhid,1
kaitabhadvish,1
kaitabhahan,1
kaitabhajit,1
kaitabhas,1
kaitabheshvaralakshana,1
kaitabheshvarii,1
kaitaka,1
kaitarya,1
kaitava,1
kaitavaapahnuti,1
kaitavaayana,1
kaitavaayani,1
kaitavaka,1
kaitavaprayoga,1
kaitavavaada,1
kaitaveya,1
kaitavii,1
kaitavya,1
kaitiputra,1
kaiv,1
kaivala,1
kaivalya,1
kaivalya_moksha,1
kaivalyaananda,1
kaivalyaashrama,1
kaivalyadiipikaa,1
kaivalyakalpadruma,1
kaivalyatantra,1
kaivalyendra,1
kaivalyopanishad,1
kaivarta,1
kaivartaka,1
kaivartamusta,1
kaivartamustaa,1
kaivartamustaka,1
kaivartii,1
kaivartiimustaka,1
kaivartiiya,1
kaivartikaa,1
kaivartimustaka,1
kaivya,1
kaiyata,1
kaiyyata,1
kaj,1
kaja,1
kajaasana,1
kajati,1
kajinga,1
kajjala,1
kajjaladhvaja,1
kajjalamaya,1
kajjalarocaka,1
kajjalii,1
kajjaliitiirtha,1
kajjalikaa,1
kajjalita,1
kajjula,1
kajjvala,1
kajvala,1
kak,1
kaka,1
kakaa,1
kakaara,1
kakaata,1
kakaatika,1
kakaatikaa,1
kakajaakrita,1
kakanda,1
kakandii,1
kakara,1
kakardave,1
kakardu,1
kakate,1
kakeruka,1
kakerukah,1
kakh,1
kakhati,1
kakhatiira,1
kakhayati,1
kakhitaa,1
kakhyaa,1
kakitaa,1
kakk,1
kakkala,1
kakkaraaja,1
kakkata,1
kakkh,1
kakkhata,1
kakkhatapattraka,1
kakkhatii,1
kakkinda,1
kakkola,1
kakkolaka,1
kakkolii,1
kakkolikaa,1
kakkula,1
kakkvala,1
kakolii,1
kaksh,1
kaksha,1
kakshaa,1
kakshaabhaagah,1
kakshaadharah_(marma),1
kakshaadhyaaya,1
kakshaagni,1
kakshaah,1
kakshaam,1
kakshaantara,1
kakshaapata,1
kakshaaputa,1
kakshaaputi,1
kakshaashrita,1
kakshaavekshaka,1
kakshaaya,1
kakshaayate,1
kakshadhara,1
kakshadharah_(marma),1
kakshah,1
kakshaka,1
kakshaloman,1
kakshapa,1
kakshaputa,1
kaksharuhaa,1
kakshas,1
kakshasena,1
kakshashaaya,1
kakshastha,1
kakshatu,1
kaksheyu,1
kakshii,1
kakshiikaara,1
kakshiikarana,1
kakshiikartavya,1
kakshiikri,1
kakshiikrita,1
kakshiivat,1
kakshin,1
kakshodaka,1
kakshotthaa,1
kakshya,1
kakshyaa,1
kakshyaastotra,1
kakshyaavat,1
kakshyaavekshaka,1
kakshyapraa,1
kakub,1
kakubbhanda,1
kakubh,1
kakubha,1
kakubhaa,1
kakubhaadinii,1
kakubhaakaara,1
kakubhamaya,1
kakubhvat,1
kakubjaya,1
kakuca,1
kakud,1
kakuda,1
kakudaaksha,1
kakudaavarta,1
kakudaavartin,1
kakudakaatyaayana,1
kakudaruupin,1
kakudavat,1
kakuddruma,1
kakudin,1
kakudman,1
kakudmat,1
kakudmatii,1
kakudmi,1
kakudmikanyaa,1
kakudmin,1
kakudminii,1
kakudvat,1
kakudvatii,1
kakuha,1
kakuhastinaa,1
kakum,1
kakummatii,1
kakummukha,1
kakumnicrit,1
kakun,1
kakundara,1
kakunjala,1
kakunmat,1
kakup,1
kakupkaaram,1
kakuppradaaha,1
kakut,1
kakutha,1
kakutsala,1
kakutstha,1
kakutsthala,1
kakuyashtikaa,1
kakvala,1
kakvalla,1
kal,1
kala,1
kalaa,1
kalaabaahya,1
kalaabh,1
kalaabhara,1
kalaabhrit,1
kalaacii,1
kalaacika,1
kalaacikaa,1
kalaada,1
kalaadhara,1
kalaadhika,1
kalaadiikshaa,1
kalaahaka,1
kalaajaajii,1
kalaajna,1
kalaakanda,1
kalaakeli,1
kalaakula,1
kalaakushala,1
kalaalaadi,1
kalaalaapa,1
kalaamaka,1
kalaambi,1
kalaambikaa,1
kalaamsha,1
kalaamsharuupinii,1
kalaanaam,1
kalaanaamn,1
kalaanaatha,1
kalaanaka,1
kalaandii,1
kalaangala,1
kalaanidhi,1
kalaank,1
kalaankura,1
kalaantara,1
kalaanunaadin,1
kalaanyaasa,1
kalaapa,1
kalaapacchanda,1
kalaapadviipa,1
kalaapagraama,1
kalaapaka,1
kalaapakhanja,1
kalaapashas,1
kalaapashiras,1
kalaapatattvaarnava,1
kalaapavarman,1
kalaapayati,1
kalaapi,1
kalaapii,1
kalaapin,1
kalaapini,1
kalaapinii,1
kalaapuura,1
kalaapuurna,1
kalaarnava,1
kalaaruupa,1
kalaaruupaa,1
kalaaruupinii,1
kalaas,1
kalaasaara,1
kalaasha,1
kalaashaastra,1
kalaashas,1
kalaashlaaghya,1
kalaashuri,1
kalaatiina,1
kalaatman,1
kalaavaada,1
kalaavat,1
kalaavatii,1
kalaavid,1
kalaavidhi,1
kalaavidhitantra,1
kalaavidvas,1
kalaavika,1
kalaavikaa,1
kalaavikala,1
kalaavilaasa,1
kalaavirodha,1
kalaaya,1
kalaayaa,1
kalaayakhanja,1
kalaayakhanjah,1
kalaayana,1
kalaayasuupa,1
kalaayii,1
kalabha,1
kalabhaashana,1
kalabhaashin,1
kalabhairava,1
kalabhaka,1
kalabhava,1
kalabhavallabha,1
kalabhii,1
kalaca,1
kalacuri,1
kalacurisamvatsara,1
kalacuuri,1
kaladhauta,1
kaladhautalipi,1
kaladhautamaya,1
kaladhuuta,1
kaladhvani,1
kalaghosha,1
kalaha,1
kalahaa,1
kalahaakulaa,1
kalahaankura,1
kalahaantaritaa,1
kalahaapahrita,1
kalahaaya,1
kalahakaara,1
kalahakaarikaa,1
kalahakaarin,1
kalahakandala,1
kalaham,1
kalahamsa,1
kalahamsagaaminii,1
kalahamsaka,1
kalahamsii,1
kalahanaashana,1
kalahapriya,1
kalahapriyaa,1
kalahasya,1
kalahati,1
kalahavat,1
kalahin,1
kalahu,1
kalaja,1
kalak,1
kalaka,1
kalakala,1
kalakalaarava,1
kalakalarava,1
kalakalavat,1
kalakaleshvaratiirtha,1
kalakantha,1
kalakanthii,1
kalakanthikaa,1
kalakanthin,1
kalakiita,1
kalakshepam,1
kalakuujikaa,1
kalakuunikaa,1
kalakuuta,1
kalala,1
kalalaja,1
kalalajodbhava,1
kalalam,1
kalam,1
kalama,1
kalamagopavadhuu,1
kalamagopii,1
kalamakedaara,1
kalamasthaana,1
kalamaudana,1
kalamba,1
kalambaka,1
kalambhi,1
kalambii,1
kalambikaa,1
kalambukaa,1
kalambuta,1
kalambuu,1
kalamkasha,1
kalamkura,1
kalamottama,1
kalamuuka,1
kalana,1
kalanaa,1
kalanaada,1
kalanaatha,1
kalandaka,1
kalandana,1
kalandara,1
kalandhu,1
kalandikaa,1
kalanja,1
kalanka,1
kalankaanka,1
kalankahrit,1
kalankakalaa,1
kalankakara,1
kalankalekhaa,1
kalankamaya,1
kalankaya,1
kalankayati,1
kalankesha,1
kalankin,1
kalankita,1
kalantaka,1
kalapralaapa,1
kalarava,1
kalasa,1
kalasakti,1
kalasha,1
kalashabhuu,1
kalashadir,1
kalashajanman,1
kalashapotaka,1
kalashapura,1
kalashayoni,1
kalashi,1
kalashii,1
kalashiikantha,1
kalashiimukha,1
kalashiipadii,1
kalashiisuta,1
kalashodara,1
kalashodarii,1
kalashodbhava,1
kalasi,1
kalasvana,1
kalasvara,1
kalata,1
kalataa,1
kalate,1
kalatra,1
kalatraputraishana,1
kalatrataa,1
kalatravat,1
kalatriikri,1
kalatrin,1
kalatuulikaa,1
kalatva,1
kalavacas,1
kalavana,1
kalavikala,1
kalavikalavadha,1
kalavikarnii,1
kalavinka,1
kalavinkasvara,1
kalavyaaghra,1
kalaya,1
kalayaja,1
kalayati,1
kalayya,1
kalevara,1
kalevaram,1
kalevarapush,1
kalhaara,1
kalhana,1
kalhodiigangeshvaratiirtha,1
kali,1
kalicchandas,1
kalidharmanirnaya,1
kalidharmasaarasamgraha,1
kalidru,1
kalidruma,1
kalihaarii,1
kalika,1
kalikaa,1
kalikaala,1
kalikaapuurva,1
kalikaara,1
kalikaaraka,1
kalikaarii,1
kalikaarikaa,1
kalikaataa,1
kalikrit,1
kalikuncikaa,1
kalila,1
kalimaalaka,1
kalimaalya,1
kalimaaraka,1
kalinaatha,1
kalinda,1
kalindaa,1
kalindaatmajaa,1
kalindajaa,1
kalindakanyaa,1
kalindanandinii,1
kalindashailajaataa,1
kalindasutaa,1
kalindatanayaa,1
kalindii,1
kalindikaa,1
kalinga,1
kalingaa,1
kalingabiija,1
kalingaka,1
kalingakaa,1
kalingasenaa,1
kalingayava,1
kalinii,1
kalinja,1
kalinjara,1
kaliprada,1
kalipriya,1
kalis,1
kalisamshraya,1
kalisamtarana,1
kalishaasana,1
kalishatru,1
kalistoma,1
kalita,1
kalitakusuma,1
kalitamyenasah,1
kaliva,1
kalivarjya,1
kalivinaashinii,1
kalivishnuva,1
kalivishnuvardhana,1
kalivriksha,1
kaliyuga,1
kalka,1
kalkaalaya,1
kalkah,1
kalkah_(vranacikitsaa),1
kalkaja,1
kalkala,1
kalkana,1
kalkaphala,1
kalki,1
kalkidvaadashiivrata,1
kalkiibhuu,1
kalkiikri,1
kalkin,1
kalkipuraana,1
kalkushii,1
kall,1
kalla,1
kallaalesha,1
kallaalesholakshmiik,1
kallaarya,1
kallaata,1
kallamuuka,1
kallata,1
kallataa,1
kallate,1
kallatva,1
kallaviiratantra,1
kalli,1
kallii,1
kallinaatha,1
kallola,1
kallolajaataka,1
kallolinii,1
kallolita,1
kalmaasha,1
kalmaashaabhibhava,1
kalmaashaanghri,1
kalmaashagriiva,1
kalmaashakantha,1
kalmaashapaada,1
kalmaashapaadacarita,1
kalmaashapuccha,1
kalmaashataa,1
kalmaashatantura,1
kalmaashii,1
kalmaashita,1
kalmali,1
kalmaliika,1
kalmaliikin,1
kalman,1
kalmasha,1
kalmashaa,1
kalmashadhvamsa,1
kalmashadhvamsakaarin,1
kalopa,1
kalottaala,1
kalp,1
kalpa,1
kalpaadhikaarin,1
kalpaadi,1
kalpaagni,1
kalpaanka,1
kalpaanta,1
kalpaantara,1
kalpaantasthaayin,1
kalpaantavaasin,1
kalpaanupada,1
kalpaatiita,1
kalpaatyaya,1
kalpabhava,1
kalpacintaamani,1
kalpad,1
kalpadhenu,1
kalpadru,1
kalpadrukalikaa,1
kalpadruma,1
kalpadrumaavadaana,1
kalpadrumakalikaa,1
kalpadrumataa,1
kalpadrumatantra,1
kalpadrumiibhuu,1
kalpaduushya,1
kalpadviipa,1
kalpagaa,1
kalpak,1
kalpaka,1
kalpakaara,1
kalpakataru,1
kalpakedaara,1
kalpakshaya,1
kalpalataa,1
kalpalataaprakaasha,1
kalpalataatantra,1
kalpalataavataara,1
kalpalatikaa,1
kalpam,1
kalpamaana,1
kalpamaatra,1
kalpamahiiruh,1
kalpamahiiruha,1
kalpana,1
kalpanaa,1
kalpanaashakti,1
kalpanaatha,1
kalpanamatra,1
kalpanavidhi,1
kalpanii,1
kalpaniiya,1
kalpanika,1
kalpanritya,1
kalpapaadapa,1
kalpapaala,1
kalpapradiipa,1
kalpapradiipikaa,1
kalpas,1
kalpashaakhin,1
kalpashata,1
kalpasiddhaanta,1
kalpasthaana,1
kalpasuutra,1
kalpasuutravyaakhyaa,1
kalpat,1
kalpataa,1
kalpatantra,1
kalpataru,1
kalpataruparimala,1
kalpatarurasa,1
kalpate,1
kalpavaayu,1
kalpavallii,1
kalpavarsha,1
kalpavata,1
kalpavidhi,1
kalpavitapin,1
kalpavivarana,1
kalpavrata,1
kalpavriksha,1
kalpavrikshaah,1
kalpavrikshalataa,1
kalpayati,1
kalpayitavai,1
kalpayitavya,1
kalpayukti,1
kalpetara,1
kalpika,1
kalpin,1
kalpishyate,1
kalpita,1
kalpitaa,1
kalpitatva,1
kalpitopamaa,1
kalpopanishad,1
kalpotthaayin,1
kalpsy,1
kalpsyati,1
kalpsyete,1
kalptaa,1
kalpusha,1
kalpya,1
kalpyate,1
kalukka,1
kalukkaa,1
kalusha,1
kalushaa,1
kalushaatman,1
kalushaaya,1
kalushaayate,1
kalushacetas,1
kalushamanjarii,1
kalushamati,1
kalushataa,1
kalushatva,1
kalushaya,1
kalushayati,1
kalushayoni,1
kalushayonija,1
kalushiibhuu,1
kalushiikri,1
kalushin,1
kalushita,1
kaluutara,1
kalya,1
kalyaa,1
kalyaana,1
kalyaanaabhijana,1
kalyaanaabhiniveshin,1
kalyaanaacaara,1
kalyaanabhatta,1
kalyaanabiija,1
kalyaanacaara,1
kalyaanacandra,1
kalyaanadevii,1
kalyaanadharman,1
kalyaanagiri,1
kalyaanaka,1
kalyaanakaara,1
kalyaanakaaraka,1
kalyaanakaghrita,1
kalyaanakaguda,1
kalyaanakalavana,1
kalyaanakara,1
kalyaanakataka,1
kalyaanakiirti,1
kalyaanakrit,1
kalyaanakrodaa,1
kalyaanalakshana,1
kalyaanamalla,1
kalyaanamandira,1
kalyaanamandirastotra,1
kalyaanamandiratiikaa,1
kalyaanamaya,1
kalyaanamitra,1
kalyaanamitrasevana,1
kalyaanamitrataa,1
kalyaanapancakapuujaa,1
kalyaanapancamiika,1
kalyaanapuccha,1
kalyaanapura,1
kalyaanaraajacaritra,1
kalyaanaraaya,1
kalyaanasaptamii,1
kalyaanasaptamiivrata,1
kalyaanasattva,1
kalyaanasena,1
kalyaanasharman,1
kalyaanasuutra,1
kalyaanasvaamikeshava,1
kalyaanatara,1
kalyaanavacana,1
kalyaanavardhana,1
kalyaanavarman,1
kalyaanavartman,1
kalyaanavat,1
kalyaanavatii,1
kalyaanaviija,1
kalyaanavritta,1
kalyaane,1
kalyaani,1
kalyaanii,1
kalyaaniidashama,1
kalyaaniipancama,1
kalyaaniipancamaa,1
kalyaaniipancamiika,1
kalyaaniipriya,1
kalyaaniistotra,1
kalyaanikaa,1
kalyaanin,1
kalyaaninii,1
kalyaanyaadi,1
kalyaapaala,1
kalyacitta,1
kalyajagdhi,1
kalyam,1
kalyana,1
kalyapaala,1
kalyapaalaka,1
kalyataa,1
kalyatva,1
kalyavarta,1
kalye,1
kalyotthaayin,1
kam,1
kama,1
kamaa,1
kamaatra,1
kamabaakara,1
kamadyuu,1
kamagni,1
kamajata,1
kamaka,1
kamakanchana,1
kamala,1
kamalaa,1
kamalaabhakta,1
kamalaachaayaa,1
kamalaadi,1
kamalaagrajaa,1
kamalaahaasa,1
kamalaahatta,1
kamalaakara,1
kamalaakaratiirthayaatraa,1
kamalaakeshava,1
kamalaaksha,1
kamalaakshii,1
kamalaalaya,1
kamalaalayaa,1
kamalaanandana,1
kamalaapaata,1
kamalaapati,1
kamalaasana,1
kamalaasanastha,1
kamalaatiirtha,1
kamalaatmikaa,1
kamalaayataaksha,1
kamalaayudha,1
kamalabaalanaala,1
kamalabaalanaalaya,1
kamalabaandhava,1
kamalabhava,1
kamalabhavana,1
kamalabhidaa,1
kamalabhuu,1
kamaladeva,1
kamaladevii,1
kamalagarbha,1
kamalagarbhaabha,1
kamalaja,1
kamalaka,1
kamalakhanda,1
kamalakiikara,1
kamalakiira,1
kamalakiita,1
kamalalocana,1
kamalalocanaa,1
kamalamati,1
kamalamaya,1
kamalamukha,1
kamalanaabha,1
kamalanayana,1
kamalanetra,1
kamalapattra,1
kamalapattraaksha,1
kamalasambhava,1
kamalasaptamiivrata,1
kamalashashthiivrata,1
kamalashiila,1
kamalavadana,1
kamalavana,1
kamalavanamaya,1
kamalavardhana,1
kamalavarman,1
kamalavatii,1
kamalayoni,1
kamalekshana,1
kamaliikaa,1
kamalinii,1
kamaliniibandhu,1
kamaliniikaanta,1
kamalodaya,1
kamalodbhava,1
kamalotpalamaalin,1
kamalottara,1
kamam,1
kamamaya,1
kamana,1
kamanacchada,1
kamandaka,1
kamandalaucakarakah,1
kamandalu,1
kamandaluu,1
kamandha,1
kamaniiya,1
kamaniiyamstotramgrihnaatiyah,1
kamaniiyataa,1
kamaniiyatva,1
kamantaka,1
kamara,1
kamasakti,1
kamasankalpa,1
kamata,1
kamatha,1
kamathaasuravadha,1
kamathapati,1
kamathii,1
kamb,1
kambaa,1
kambaalaayin,1
kambala,1
kambalaalukaa,1
kambalaarna,1
kambalabarhisha,1
kambalacaaraayaniiya,1
kambaladhaavaka,1
kambalahaara,1
kambalaka,1
kambalakaaraka,1
kambalarina,1
kambalavaahya,1
kambalavaahyaka,1
kambaliiya,1
kambalikaa,1
kambalin,1
kambalivaahyaka,1
kambalya,1
kambara,1
kambati,1
kambha,1
kambhaarii,1
kambhii,1
kambhu,1
kambi,1
kamboja,1
